,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
4231,15000424,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,3947,-1,1317,"(22, 8)","(53, 12)",False,Niet gevonden
4232,16000424,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4994,4031,963,"(15, 7)","(33, 10)",True,63.00
4233,17000424,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3297,0,1100,"(26, 6)","(58, 7)",False,Niet gevonden
4234,18000424,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3488,0,1164,"(43, 13)","(77, 19)",False,Niet gevonden
4235,19000424,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,2421,0,539,"(31, 7)","(40, 8)",False,Niet gevonden
4236,20000424,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,2579,-2,575,"(41, 11)","(61, 12)",False,Niet gevonden
4237,20000424,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,2579,-2,575,"(41, 11)","(61, 12)",False,Niet gevonden
4238,20000424,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,2579,-2,575,"(41, 11)","(64, 9)",False,Niet gevonden
4239,20000424,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,2579,-2,575,"(41, 11)","(64, 9)",False,Niet gevonden
4240,14000425,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,3632,1157,1264,"(22, 14)","(56, 18)",True,364.00
4241,15000425,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,2760,0,921,"(36, 11)","(68, 13)",False,Niet gevonden
4242,16000425,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,3922,2933,989,"(22, 11)","(40, 15)",True,89.00
4243,17000425,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4133,0,1379,"(21, 12)","(52, 14)",False,Niet gevonden
4244,18000425,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3921,36,1289,"(31, 5)","(65, 11)",True,389.00
4245,19000425,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4379,-2,975,"(41, 9)","(57, 12)",False,Niet gevonden
4246,20000425,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3159,0,703,"(26, 8)","(51, 10)",False,Niet gevonden
4247,20000425,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3159,0,703,"(26, 8)","(51, 10)",False,Niet gevonden
4248,20000425,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3159,0,703,"(26, 8)","(54, 6)",False,Niet gevonden
4249,20000425,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3159,0,703,"(26, 8)","(54, 6)",False,Niet gevonden
4250,14000426,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,3470,1039,1274,"(28, 11)","(62, 16)",True,374.00
4251,15000426,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,4731,804,1309,"(25, 6)","(56, 9)",True,409.00
4252,16000426,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,3985,2709,1276,"(44, 10)","(62, 15)",True,376.00
4253,17000426,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4430,397,1278,"(20, 13)","(52, 15)",True,378.00
4254,18000426,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4369,338,1287,"(25, 5)","(59, 11)",True,387.00
4255,19000426,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4886,0,1087,"(35, 14)","(51, 16)",False,Niet gevonden
4256,20000426,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3624,-2,807,"(24, 13)","(54, 15)",False,Niet gevonden
4257,20000426,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3624,-2,807,"(24, 13)","(54, 15)",False,Niet gevonden
